ID,rec
2946,0
2947,1
2948,0
2950,0
2951,0
2955,1
2956,0
2959,0
2960,1
2961,1
2966,0
2969,0
2970,0
2976,0
2980,0
2986,0
2988,0
2989,1
2990,0
2993,0
2995,0
2996,0
3009,1
3011,0
3012,0
3013,0
3019,1
3020,0
3021,0
3024,0
3030,0
3031,0
3034,1
3037,0
3038,0
3039,1
3040,0
3042,0
3045,0
3047,0
3048,0
3049,0
3050,1
3052,0
3060,0
3061,0
3062,0
3064,0
3065,0
3068,0
3072,0
3073,0
3078,0
3079,0
3085,1
3087,1
3090,0
3099,0
3107,0
3109,0
3112,0
3116,1
3120,1
3123,1
3130,0
3132,0
3133,0
3134,0
3135,0
3136,1
3142,1
3144,0
3145,1
3147,0
3149,0
3153,0
3156,0
3161,0
3163,1
3165,0
3172,0
3178,0
3180,0
3181,0
3183,1
3186,1
3187,0
3190,1
3191,1
3193,1
3194,0
3200,0
3206,0
3213,0
3219,1
3222,0
3225,0
3226,1
3227,0
3228,0
3229,0
3231,0
3232,0
3235,0
3237,1
3240,0
3241,0
3245,0
3247,0
3249,0
3252,1
3254,0
3257,0
3259,0
3261,0
3263,0
3265,0
3266,0
3267,1
3268,0
3269,0
3270,1
3272,0
3273,0
3287,0
3289,0
3291,0
3299,1
3312,0
3314,0
3315,1
3316,1
3319,0
3321,1
3322,0
3323,0
3324,0
3326,0
3328,0
3331,1
3332,0
3333,0
3338,1
3342,0
3343,0
3346,1
3347,0
3348,0
3349,0
3350,0
3354,0
3355,0
3359,1
3360,0
3363,0
3365,0
3369,0
3370,0
3374,0
3376,0
3377,0
3382,0
3385,0
3386,0
3387,0
3389,0
3395,0
3397,1
3403,0
3404,0
3405,0
3409,0
3410,0
3420,0
3424,0
3425,0
3429,0
3430,0
3431,0
3434,1
3437,0
3441,0
3442,0
3443,0
3444,0
3450,0
3451,0
3452,0
3453,1
3456,0
3461,0
3464,0
3466,0
3471,1
3472,0
3477,0
3479,0
3480,1
3485,0
3486,0
3488,0
3489,0
3491,0
3494,0
3495,0
3497,0
3500,0
3504,0
3505,0
3507,1
3510,0
3514,0
3516,0
3520,0
3522,0
3523,0
3527,0
3534,0
3536,0
3540,0
3541,0
3543,0
3552,1
3553,0
3555,0
3556,0
3557,0
3566,0
3570,1
3571,0
3573,0
3576,0
3578,0
3579,0
3585,0
3591,0
3594,0
3598,0
3599,0
3602,0
3603,0
3608,0
3612,0
3614,0
3616,1
3623,0
3624,0
3626,0
3628,0
3629,0
3637,0
3642,0
3650,0
3651,1
3653,0
3655,0
3656,0
3658,0
3659,1
3663,0
3665,1
3666,0
3674,0
3675,0
3678,0
3688,0
3691,0
3695,0
3700,0
3701,1
3705,0
3706,0
3707,0
3711,0
3712,0
3713,0
3714,0
3715,0
3722,0
3725,0
3726,0
3731,1
3735,1
3736,0
3741,0
3743,0
3744,0
3746,0
3747,0
3748,0
3749,0
3752,0
3754,0
3757,0
3762,0
3770,0
3771,1
3773,0
3778,0
3779,0
3785,0
3786,0
3787,0
3793,0
3795,1
3797,0
3798,0
3800,0
3814,0
3821,0
3823,0
3827,0
3830,0
3835,0
3840,0
3843,0
3846,0
3847,0
3849,0
3850,0
3852,0
3853,0
3871,1
3876,0
3878,1
3880,0
3881,1
3883,0
3886,0
3888,0
3897,0
3902,0
3908,0
3910,0
3914,0
3915,1
3916,0
3920,0
3921,0
3923,0
3924,0
3926,0
3931,0
3932,0
3933,0
3937,0
3943,0
3950,0
3954,0
3955,1
3963,0
3965,0
3966,0
3967,0
3968,1
3970,0
3972,0
3973,1
3979,0
3980,1
3984,0
3985,0
3989,0
4003,0
4007,0
4011,1
4014,0
4015,0
4017,0
4019,1
4031,1
4035,0
4040,0
4041,0
4042,0
4046,1
4047,0
4049,0
4053,0
4058,0
4065,0
4067,0
4074,0
4077,1
4078,0
4086,0
4087,0
4089,0
4091,1
4096,1
4097,0
4114,1
4122,0
4125,0
4128,1
4130,0
4141,1
4143,0
4145,0
4147,0
4148,0
4149,0
4150,0
4151,0
4154,1
4159,0
4166,0
4168,1
4169,0
4171,0
4177,0
4180,0
4182,0
4187,0
4189,0
4190,0
4192,1
4195,1
4197,1
4199,0
4200,0
4202,0
4206,0
4209,0
4214,0
4215,1
4217,0
4222,0
4224,0
4234,0
4236,0
4238,0
4242,0
4251,0
4252,0
4253,0
4256,0
4257,0
4265,0
4269,1
4277,1
4284,0
4285,0
4286,0
4287,0
4288,0
4294,1
4295,0
4297,0
4300,0
4306,1
4313,0
4314,0
4315,0
4317,1
4320,1
4321,0
4335,0
4337,0
4338,1
4340,0
4344,0
4348,0
4350,0
4351,0
4354,0
4360,0
4366,0
4371,0
4372,0
4373,0
4376,0
4378,0
4389,1
4390,1
4391,0
4392,1
4397,0
4405,0
4407,0
4410,1
4411,0
4413,1
4414,1
4415,0
4418,1
4421,0
4422,0
4423,0
4425,0
4427,1
4428,0
4430,0
4431,0
4432,0
4434,0
4436,0
4438,0
4441,0
4445,0
4447,0
4448,1
4453,0
4455,0
4456,0
4457,0
4459,0
4461,0
4463,0
4464,0
4469,1
4470,0
4478,0
4480,0
4481,0
4483,0
4485,0
4486,0
4492,0
4493,0
4497,0
4502,0
4504,0
4506,0
4511,1
4512,1
4515,0
4516,0
4520,0
4523,0
4524,1
4525,0
4529,0
4530,0
4538,0
4543,0
4545,0
4548,0
4551,1
4553,0
4554,0
4555,1
4556,0
4557,0
4559,1
4563,0
4565,0
4567,1
4569,0
4573,0
4574,0
4576,0
4579,0
4585,0
4586,0
4592,0
4594,1
4596,0
4597,1
4602,0
4605,0
4607,1
4610,0
4614,0
4616,1
4619,0
4627,1
4628,0
4630,0
4631,1
4633,0
4638,0
4640,0
4648,0
4651,1
4653,0
4656,0
4660,0
4663,0
4669,0
4679,0
4681,0
4682,1
4685,0
4687,0
4688,0
4689,0
4696,0
4697,0
4700,0
4703,0
4705,0
4712,0
4713,1
4719,0
4725,0
4729,0
4732,0
4737,0
4744,0
4748,0
4757,1
4758,0
4761,0
4769,0
4772,0
4775,0
4776,0
4777,0
4782,0
4783,0
4785,0
4787,0
4791,0
4797,0
4803,0
4815,0
4818,1
4819,0
4823,0
4829,1
4831,0
4843,0
4850,0
4852,0
4859,0
4861,1
4863,0
4867,1
4872,0
4875,0
4879,0
4880,1
4883,0
4884,1
4895,0
4904,0
4906,1
4909,1
4915,0
4917,0
4918,0
4919,0
4922,0
4924,1
4925,1
4927,0
4930,1
4935,0
4937,0
4943,0
4949,0
4952,0
4954,0
4956,1
4957,1
4958,1
4962,0
4964,0
4967,0
4972,0
4974,0
4975,0
4976,0
4977,0
4983,0
4984,1
4987,1
4989,0
4994,0
4995,0
4997,0
4998,0
5003,0
5004,0
5005,0
5010,0
5011,0
5013,0
5016,0
5023,0
5024,1
5025,0
5026,0
5035,0
5041,0
5046,0
5048,0
5050,0
5051,0
5053,0
5056,0
5057,0
5065,0
5066,0
5069,1
5071,1
5072,0
5075,1
5076,0
5077,0
5078,0
5082,1
5085,0
5086,1
5087,1
5088,0
5090,0
5091,0
5092,0
5096,1
5097,0
5100,0
5103,1
5104,0
5105,0
5106,0
5114,0
5115,0
5119,0
5120,0
5121,1
5125,0
5126,1
5127,0
5128,1
5130,0
5133,0
5135,1
5137,1
5142,0
5143,0
5144,1
5145,1
5146,0
5149,0
5153,0
5158,0
5172,1
5179,1
5180,1
5182,0
5183,0
5187,0
5189,1
5191,0
5195,0
5198,0
5200,1
5202,1
5204,0
5209,0
5211,0
5213,0
5215,0
5219,0
5226,1
5229,1
5233,0
5239,0
5244,1
5249,0
5252,0
5255,0
5257,0
5258,0
5264,0
5265,0
5268,0
5270,0
5271,0
5272,0
5278,0
5283,1
5284,1
5287,0
5290,1
5291,0
5292,0
5293,0
5294,0
5296,1
5297,0
5300,0
5302,0
5304,0
5305,1
5307,0
5313,0
5315,0
5322,1
5324,0
5329,1
5331,0
5332,0
5333,0
5336,0
5338,0
5339,0
5342,0
5345,0
5347,1
5353,0
5354,1
5355,0
5356,0
5360,0
5361,0
5363,1
5371,0
5373,0
5376,1
5377,0
5378,0
5381,1
5382,0
5383,0
5390,0
5392,0
5396,0
5399,0
5400,0
5402,0
5403,1
5404,0
5406,0
5408,0
5410,0
5411,1
5413,0
5414,1
5416,1
5420,0
5427,0
5428,0
5429,0
5430,1
5433,0
5434,0
5437,0
5439,0
5444,1
5445,0
5449,0
5460,0
5461,0
5462,0
5467,0
5468,0
5470,0
5471,0
5475,0
5478,0
5479,0
5480,0
5481,1
5483,0
5486,0
5489,0
5490,0
5491,1
5493,0
5496,1
5500,0
5502,0
5505,0
5506,0
5508,0
5516,0
5519,0
5520,1
5521,0
5523,0
5524,0
5528,0
5535,0
5541,0
5544,0
5545,0
5546,1
5552,0
5557,0
5559,0
5560,0
5561,0
5563,0
5569,0
5572,0
5576,0
5579,0
5580,0
5581,0
5584,0
5587,0
5588,0
5592,0
5596,0
5598,0
5599,0
5604,0
5611,0
5617,0
5618,0
5623,1
5629,0
5632,0
5633,0
5636,0
5638,1
5640,1
5642,1
5644,0
5645,0
5648,0
5650,0
5657,0
5662,0
5663,0
5664,0
5667,1
5670,0
5671,0
5677,0
5678,0
5681,0
5685,1
5691,0
5693,0
5694,0
5696,1
5697,0
5701,0
5702,0
5706,1
5707,0
5710,0
5711,0
5712,0
5713,0
5715,0
5721,0
5723,0
5724,1
5732,0
5735,0
5739,0
5740,0
5741,0
5742,1
5744,0
5751,0
5752,0
5757,0
5759,1
5766,0
5767,0
5768,0
5770,0
5776,0
5782,1
5785,0
5792,0
5798,0
5801,0
5805,0
5814,0
5816,0
5821,0
5824,0
5831,0
5834,0
5838,0
5839,0
5841,1
5842,0
5844,0
5846,0
5849,0
5853,0
5855,0
5856,0
5858,0
5863,0
5868,0
5869,1
5872,0
5876,0
5878,0
5880,0
5889,0
5894,0
5895,1
5896,0
5899,0
5901,0
5905,1
5907,1
5908,0
5912,0
5915,0
5918,0
5924,0
5925,0
5928,0
5929,1
5930,0
5932,0
5935,1
5945,0
5952,1
5953,1
5954,0
5956,0
5962,0
5966,0
5967,0
5979,0
5980,1
5986,1
5988,0
5992,1
5995,0
5998,0
6000,0
