ID,rec
777,0
779,1
782,0
786,1
787,1
790,1
794,1
798,1
800,1
801,1
802,0
803,0
804,0
807,0
808,0
811,0
819,0
823,0
824,1
826,0
828,0
835,1
841,1
844,0
849,0
860,1
864,1
865,0
867,0
872,0
877,0
879,1
881,0
886,1
893,0
896,0
897,0
900,0
901,0
906,1
907,1
912,1
913,0
920,0
921,0
925,0
928,1
930,1
936,0
941,1
945,0
946,0
952,1
953,0
958,1
960,0
964,1
967,0
968,0
974,0
975,0
976,1
980,1
981,1
985,1
989,0
991,0
995,1
1000,0
1003,0
1004,1
1008,0
1014,1
1016,1
1021,1
1024,0
1027,1
1032,1
1034,0
1035,0
1036,1
1039,1
1041,0
1050,1
1052,0
1056,0
1057,0
1061,1
1062,1
1064,0
1069,0
1072,1
1073,1
1075,1
1080,1
1081,0
1086,0
1089,1
1090,0
1093,0
1096,1
1100,1
1104,0
1113,0
1116,0
1118,0
1120,1
1122,1
1123,0
1124,0
1126,1
1129,0
1131,0
1134,0
1139,0
1140,1
1142,0
1149,1
1151,1
1152,0
1153,1
1156,1
1159,0
1162,1
1171,0
1172,1
1175,0
1177,0
1182,0
1183,1
1185,0
1187,1
1188,1
1189,0
1190,1
1193,0
1198,1
1200,1
1203,1
1214,0
1218,1
1219,1
1220,0
1222,0
1224,1
1231,1
1236,1
1238,0
1243,1
1245,1
1246,0
1247,1
1250,0
1251,1
1252,0
1254,0
1256,1
1259,0
1262,1
1263,0
1265,1
1268,0
1270,1
1272,1
1273,0
1276,0
1279,0
1280,1
1283,1
1285,0
1288,1
1297,0
1299,1
1302,0
1313,0
1315,0
1317,0
1326,0
1327,0
1330,1
1335,1
1338,1
1341,1
1343,1
1346,1
1347,0
1355,1
1356,1
1363,1
1364,0
1365,1
1366,0
1368,1
1374,1
1375,1
1378,1
1379,1
1380,1
1382,0
1383,1
1385,1
1388,1
1389,1
1390,0
1393,1
1407,1
1409,0
1410,0
1414,0
1417,0
1419,0
1422,0
1423,1
1424,0
1426,1
1427,1
1430,0
1431,0
1438,1
1440,1
1453,1
1455,0
1457,0
1460,0
1464,0
1466,1
1471,0
1478,0
1479,1
1480,1
1481,0
1485,0
1486,0
1492,1
1494,0
1495,1
1498,1
1501,1
1513,0
1521,0
1523,0
1524,0
1530,1
1534,1
1536,0
1539,1
1544,1
1545,0
1550,0
1551,1
1561,1
1564,0
1573,0
1575,0
1576,1
1580,1
1582,1
1583,0
1590,0
1591,1
1595,0
1610,1
1611,0
1612,0
1613,1
1620,1
1621,0
1623,0
1625,1
1626,0
1628,0
1634,0
1638,0
1639,0
1641,0
1644,0
1645,1
1646,1
1649,0
1653,0
1654,0
1657,0
1660,0
1662,1
1664,1
1666,0
1669,0
1672,1
1673,0
1677,0
1682,1
1683,1
1684,0
1688,1
1690,0
1691,1
1692,1
1694,1
1699,0
1703,0
1709,0
1712,0
1713,0
1714,0
1716,0
1718,0
1719,1
1720,1
1728,1
1731,1
1732,1
1733,0
1739,0
1740,0
1742,1
1743,1
1744,0
1745,1
1746,0
1753,1
1755,0
1759,1
1765,0
1768,1
1770,1
1773,1
1779,0
1784,0
1785,0
1786,1
1789,0
1792,0
1794,0
1799,1
1800,0
1802,1
1803,1
1804,1
1806,0
1808,1
1812,1
1814,1
1817,1
1820,0
1821,1
1829,0
1831,1
1840,0
1841,1
1842,1
1852,1
1859,0
1861,0
1862,1
1867,0
1868,1
1875,1
1876,1
1880,0
1881,0
1884,1
1886,1
1893,0
1897,1
1902,1
1904,0
1909,0
1916,0
1917,1
1923,0
1924,1
1926,1
1927,0
1929,1
1930,0
1938,0
1945,1
1948,0
1956,0
1960,1
1961,0
1963,1
1966,0
1972,1
1974,0
1976,0
1978,0
1983,1
1988,1
1989,1
1992,0
1998,1
2000,1
2003,0
2004,0
2007,0
2009,0
2010,1
2016,1
2019,0
2022,0
2027,1
2028,1
2030,1
2035,1
2038,0
2039,1
2042,0
2047,1
2051,0
2052,0
2053,0
2058,0
2059,0
2063,1
2074,0
2077,1
2080,0
2081,0
2090,0
2092,0
2095,1
2097,0
2100,0
2102,1
2104,0
2106,0
2109,0
2110,1
2114,0
2115,1
2116,0
2118,0
2123,0
2125,1
2129,1
2131,1
2132,0
2136,1
2138,1
2141,1
2144,1
2146,0
2151,1
2154,0
2155,1
2160,1
2161,1
2163,0
2164,0
2166,0
2175,1
2192,0
2194,1
2196,0
2197,1
2202,1
2204,0
2210,1
2211,0
2213,0
2214,1
2215,0
2218,1
2220,0
2228,0
2229,0
2230,1
2231,1
2233,1
2235,0
2241,0
2243,1
2245,1
2246,0
2248,1
2250,1
2254,0
2255,1
2260,0
2261,1
2263,1
2275,1
2277,0
2279,1
2280,1
2283,1
2284,0
2288,0
2293,0
2294,0
2295,1
2296,0
2306,1
2307,0
2310,0
2311,1
2317,0
2321,0
2325,0
2326,0
2327,0
2329,0
2333,0
2336,1
2337,1
2341,0
2342,1
2343,0
2344,1
2345,1
2347,1
2352,1
2360,0
2363,1
2367,1
2374,0
2377,0
2379,0
2383,0
2384,0
2385,0
2386,0
2397,0
2398,1
2401,1
2404,1
2409,1
2412,1
2414,0
2419,0
2421,1
2425,1
2426,1
2427,1
2435,0
2438,1
2439,1
2443,0
2444,0
2446,0
2466,1
2468,1
2471,1
2475,0
2476,0
2477,0
2482,0
2485,0
2490,1
2492,0
2493,1
2496,1
2497,1
2504,0
2505,0
2507,1
2511,1
2512,0
2515,0
2518,0
2521,0
2527,0
2532,1
2537,0
2538,0
2539,0
2544,1
2550,1
2551,0
2552,0
2553,1
2555,1
2557,0
2558,1
2560,0
2561,1
2567,0
2572,0
2579,0
2583,0
2585,0
2586,0
2587,0
2593,0
2599,1
2602,0
2606,1
2611,1
2613,0
2614,0
2615,1
2616,0
2622,1
2626,0
2627,1
2629,1
2631,0
2633,1
2635,0
2636,1
2638,0
2639,1
2640,1
2649,1
2650,1
2651,0
2658,0
2664,0
2670,1
2672,1
2674,0
2675,1
2678,0
2680,1
2683,0
2687,1
2689,1
2692,1
2693,1
2695,0
2697,1
2699,1
2703,0
2709,1
2717,0
2718,0
2719,1
2720,0
2722,1
2724,1
2725,1
2732,0
2733,1
2735,1
2736,0
2737,0
2742,1
2744,0
2749,1
2750,0
2752,1
2754,1
2755,0
2757,0
2759,1
2762,1
2765,1
2768,1
2770,0
2771,0
2777,1
2781,0
2782,0
2785,1
2786,1
2790,1
2791,1
2797,0
2800,1
2801,0
2802,0
2803,0
2804,1
2807,0
2808,0
2816,1
2818,0
2820,0
2824,1
2827,1
2834,0
2837,1
2838,1
2839,1
2846,1
2850,0
2853,1
2855,1
2861,0
2862,0
2864,1
2867,1
2871,1
2880,1
2885,1
2888,1
2893,0
2901,1
2914,1
2918,1
2920,0
2924,0
2926,0
2930,1
2934,1
2936,0
2943,1
2945,0
2946,1
2947,1
2948,0
2950,1
2951,1
2955,1
2956,1
2959,1
2960,1
2961,1
2966,1
2969,0
2970,0
2976,0
2980,1
2986,1
2988,1
2989,1
2990,1
2993,0
2995,1
2996,0
3009,1
3011,1
3012,0
3013,0
3019,1
3020,1
3021,1
3024,1
3030,0
3031,0
3034,1
3037,0
3038,0
3039,1
3040,0
3042,1
3045,0
3047,1
3048,0
3049,0
3050,1
3052,0
3060,1
3061,1
3062,0
3064,0
3065,1
3068,0
3072,1
3073,1
3078,0
3079,0
3085,1
3087,0
3090,1
3099,1
3107,1
3109,1
3112,0
3116,0
3120,1
3123,1
3130,0
3132,1
3133,1
3134,0
3135,0
3136,1
3142,1
3144,1
3145,0
3147,1
3149,1
3153,1
3156,1
3161,0
3163,0
3165,1
3172,0
3178,0
3180,1
3181,0
3183,0
3186,0
3187,0
3190,1
3191,0
3193,1
3194,1
3200,0
3206,0
3213,1
3219,0
3222,1
3225,1
3226,0
3227,0
3228,0
3229,1
3231,0
3232,1
3235,1
3237,0
3240,1
3241,1
3245,1
3247,0
3249,1
3252,0
3254,1
3257,0
3259,1
3261,1
3263,0
3265,0
3266,1
3267,1
3268,0
3269,1
3270,1
3272,0
3273,0
3287,1
3289,0
3291,1
3299,0
3312,1
3314,0
3315,0
3316,1
3319,0
3321,0
3322,0
3323,1
3324,1
3326,0
3328,1
3331,0
3332,0
3333,0
3338,1
3342,0
3343,0
3346,0
3347,0
3348,1
3349,0
3350,0
3354,0
3355,1
3359,0
3360,0
3363,0
3365,0
3369,1
3370,1
3374,1
3376,0
3377,1
3382,0
3385,0
3386,0
3387,0
3389,1
3395,1
3397,0
3403,0
3404,1
3405,0
3409,0
3410,0
3420,0
3424,0
3425,1
3429,1
3430,0
3431,1
3434,1
3437,1
3441,1
3442,1
3443,0
3444,1
3450,0
3451,1
3452,1
3453,1
3456,0
3461,1
3464,1
3466,1
3471,1
3472,0
3477,0
3479,1
3480,0
3485,1
3486,0
3488,1
3489,0
3491,1
3494,0
3495,1
3497,1
3500,0
3504,0
3505,1
3507,1
3510,0
3514,0
3516,1
3520,0
3522,0
3523,0
3527,1
3534,1
3536,1
3540,1
3541,0
3543,0
3552,1
3553,1
3555,1
3556,0
3557,1
3566,0
3570,0
3571,0
3573,0
3576,0
3578,1
3579,0
3585,0
3591,1
3594,1
3598,0
3599,1
3602,0
3603,1
3608,1
3612,0
3614,0
3616,1
3623,0
3624,0
3626,0
3628,1
3629,1
3637,0
3642,1
3650,1
3651,1
3653,1
3655,1
3656,1
3658,1
3659,0
3663,1
3665,1
3666,1
3674,0
3675,0
3678,0
3688,1
3691,1
3695,0
3700,0
3701,1
3705,0
3706,0
3707,0
3711,1
3712,1
3713,0
3714,0
3715,1
3722,0
3725,0
3726,0
3731,1
3735,0
3736,0
3741,1
3743,0
3744,0
3746,0
3747,1
3748,1
3749,0
3752,0
3754,0
3757,0
3762,1
3770,0
3771,1
3773,1
3778,1
3779,1
3785,1
3786,1
3787,1
3793,1
3795,1
3797,0
3798,1
3800,0
3814,1
3821,1
3823,0
3827,0
3830,0
3835,0
3840,1
3843,1
3846,0
3847,1
3849,0
3850,1
3852,0
3853,1
3871,1
3876,1
3878,1
3880,0
3881,1
3883,0
3886,1
3888,1
3897,0
3902,0
3908,1
3910,0
3914,1
3915,1
3916,0
3920,1
3921,0
3923,0
3924,0
3926,1
3931,0
3932,1
3933,1
3937,0
3943,1
3950,1
3954,1
3955,1
3963,0
3965,1
3966,0
3967,0
3968,0
3970,0
3972,0
3973,0
3979,0
3980,1
3984,1
3985,0
3989,0
4003,1
4007,1
4011,1
4014,1
4015,0
4017,0
4019,0
4031,1
4035,1
4040,1
4041,0
4042,1
4046,1
4047,0
4049,1
4053,0
4058,1
4065,0
4067,0
4074,0
4077,0
4078,1
4086,1
4087,0
4089,0
4091,0
4096,0
4097,0
4114,0
4122,0
4125,0
4128,0
4130,0
4141,1
4143,0
4145,1
4147,1
4148,0
4149,1
4150,0
4151,1
4154,1
4159,1
4166,0
4168,1
4169,0
4171,1
4177,1
4180,0
4182,0
4187,0
4189,0
4190,0
4192,1
4195,0
4197,1
4199,1
4200,0
4202,0
4206,1
4209,0
4214,1
4215,0
4217,1
4222,1
4224,1
4234,1
4236,1
4238,1
4242,1
4251,0
4252,1
4253,1
4256,1
4257,1
4265,0
4269,0
4277,1
4284,0
4285,1
4286,0
4287,1
4288,1
4294,1
4295,1
4297,1
4300,1
4306,1
4313,1
4314,1
4315,0
4317,0
4320,1
4321,0
4335,0
4337,1
4338,0
4340,1
4344,1
4348,1
4350,1
4351,0
4354,0
4360,1
4366,0
4371,1
4372,0
4373,0
4376,1
4378,0
4389,1
4390,1
4391,0
4392,1
4397,1
4405,1
4407,0
4410,1
4411,0
4413,1
4414,0
4415,1
4418,1
4421,0
4422,0
4423,0
4425,0
4427,0
4428,0
4430,0
4431,0
4432,0
4434,0
4436,1
4438,0
4441,1
4445,0
4447,1
4448,0
4453,1
4455,1
4456,1
4457,1
4459,0
4461,0
4463,0
4464,0
4469,0
4470,1
4478,0
4480,0
4481,1
4483,1
4485,0
4486,1
4492,0
4493,1
4497,0
4502,1
4504,1
4506,1
4511,1
4512,0
4515,0
4516,0
4520,1
4523,0
4524,1
4525,1
4529,1
4530,1
4538,1
4543,1
4545,0
4548,0
4551,1
4553,0
4554,0
4555,0
4556,1
4557,0
4559,0
4563,0
4565,0
4567,1
4569,1
4573,1
4574,1
4576,1
4579,1
4585,1
4586,1
4592,0
4594,1
4596,1
4597,0
4602,1
4605,1
4607,1
4610,1
4614,1
4616,1
4619,1
4627,0
4628,1
4630,0
4631,0
4633,0
4638,1
4640,0
4648,1
4651,1
4653,0
4656,1
4660,1
4663,1
4669,0
4679,1
4681,1
4682,0
4685,0
4687,0
4688,1
4689,1
4696,1
4697,1
4700,0
4703,1
4705,1
4712,0
4713,0
4719,0
4725,1
4729,0
4732,0
4737,1
4744,0
4748,1
4757,1
4758,0
4761,0
4769,0
4772,1
4775,1
4776,0
4777,1
4782,1
4783,0
4785,1
4787,0
4791,0
4797,1
4803,1
4815,1
4818,1
4819,1
4823,0
4829,1
4831,1
4843,1
4850,0
4852,0
4859,0
4861,1
4863,1
4867,1
4872,0
4875,0
4879,1
4880,1
4883,0
4884,1
4895,1
4904,0
4906,0
4909,0
4915,0
4917,1
4918,0
4919,1
4922,0
4924,1
4925,1
4927,1
4930,1
4935,1
4937,0
4943,1
4949,0
4952,0
4954,0
4956,0
4957,1
4958,0
4962,1
4964,0
4967,1
4972,1
4974,1
4975,0
4976,1
4977,0
4983,0
4984,1
4987,0
4989,0
4994,0
4995,1
4997,0
4998,0
5003,1
5004,0
5005,0
5010,1
5011,0
5013,1
5016,1
5023,1
5024,0
5025,1
5026,0
5035,1
5041,1
5046,1
5048,1
5050,0
5051,0
5053,1
5056,1
5057,1
5065,1
5066,0
5069,1
5071,1
5072,0
5075,0
5076,1
5077,1
5078,1
5082,1
5085,0
5086,0
5087,1
5088,1
5090,1
5091,0
5092,0
5096,0
5097,0
5100,0
5103,0
5104,0
5105,0
5106,1
5114,0
5115,1
5119,0
5120,1
5121,0
5125,0
5126,0
5127,0
5128,0
5130,1
5133,1
5135,0
5137,1
5142,0
5143,1
5144,1
5145,0
5146,0
5149,0
5153,0
5158,0
5172,0
5179,0
5180,1
5182,0
5183,1
5187,1
5189,0
5191,1
5195,1
5198,1
5200,0
5202,1
5204,0
5209,0
5211,1
5213,1
5215,0
5219,1
5226,0
5229,0
5233,1
5239,1
5244,1
5249,1
5252,1
5255,0
5257,0
5258,1
5264,1
5265,1
5268,0
5270,0
5271,1
5272,0
5278,1
5283,1
5284,0
5287,1
5290,1
5291,0
5292,1
5293,1
5294,0
5296,1
5297,0
5300,0
5302,1
5304,0
5305,1
5307,0
5313,1
5315,1
5322,1
5324,0
5329,0
5331,0
5332,1
5333,0
5336,1
5338,1
5339,0
5342,0
5345,1
5347,1
5353,0
5354,0
5355,1
5356,1
5360,1
5361,0
5363,1
5371,1
5373,1
5376,1
5377,1
5378,1
5381,1
5382,1
5383,1
5390,0
5392,0
5396,1
5399,0
5400,1
5402,0
5403,1
5404,1
5406,0
5408,0
5410,1
5411,1
5413,1
5414,0
5416,0
5420,0
5427,1
5428,0
5429,0
5430,1
5433,0
5434,1
5437,1
5439,1
5444,1
5445,0
5449,1
5460,0
5461,0
5462,0
5467,1
5468,1
5470,0
5471,0
5475,0
5478,1
5479,0
5480,0
5481,0
5483,0
5486,1
5489,0
5490,0
5491,0
5493,1
5496,1
5500,1
5502,0
5505,1
5506,1
5508,1
5516,0
5519,0
5520,0
5521,1
5523,0
5524,0
5528,1
5535,0
5541,1
5544,1
5545,1
5546,0
5552,0
5557,1
5559,1
5560,0
5561,1
5563,1
5569,0
5572,0
5576,1
5579,1
5580,1
5581,1
5584,0
5587,1
5588,1
5592,0
5596,0
5598,1
5599,1
5604,0
5611,1
5617,0
5618,1
5623,1
5629,1
5632,1
5633,0
5636,1
5638,1
5640,1
5642,1
5644,0
5645,1
5648,0
5650,0
5657,0
5662,1
5663,1
5664,1
5667,0
5670,0
5671,1
5677,0
5678,1
5681,1
5685,1
5691,0
5693,1
5694,0
5696,0
5697,0
5701,0
5702,0
5706,0
5707,1
5710,1
5711,0
5712,0
5713,1
5715,0
5721,0
5723,0
5724,1
5732,0
5735,1
5739,1
5740,1
5741,1
5742,0
5744,0
5751,1
5752,1
5757,0
5759,1
5766,0
5767,0
5768,0
5770,0
5776,0
5782,1
5785,1
5792,1
5798,1
5801,1
5805,1
5814,0
5816,0
5821,0
5824,1
5831,1
5834,0
5838,1
5839,0
5841,1
5842,1
5844,1
5846,1
5849,1
5853,0
5855,0
5856,1
5858,1
5863,1
5868,1
5869,0
5872,1
5876,1
5878,0
5880,0
5889,1
5894,0
5895,0
5896,1
5899,1
5901,0
5905,1
5907,1
5908,0
5912,1
5915,0
5918,0
5924,0
5925,1
5928,1
5929,1
5930,1
5932,1
5935,0
5945,1
5952,1
5953,0
5954,0
5956,1
5962,1
5966,0
5967,1
5979,1
5980,0
5986,0
5988,0
5992,0
5995,0
5998,1
6000,0
